LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
20,0,3,2,48,4,0,0,9,7,8,18293,795,19995,13649,19318,4721,6985,2061,4036,2567,1207,4854,-1
20,0,3,3,48,4,0,0,9,7,8,18293,795,19995,13649,19318,4721,6985,2061,4036,2567,1207,4854,-1
20,0,3,3,48,4,0,0,9,7,8,18293,795,19995,13649,19317,4721,6985,2061,4036,2567,1207,4854,-1
20,0,3,3,48,4,0,1,9,7,8,18293,795,19995,13649,19317,4721,6985,2061,4036,2567,1207,4854,-1
20,0,2,3,48,4,0,1,9,7,8,18293,795,19995,13649,19317,4721,6985,2061,4036,2567,1207,4854,-1
20,0,2,3,48,4,0,1,9,7,8,18293,795,19995,13649,19318,4721,6985,2061,4036,2567,1207,4854,-1
20,0,2,3,47,4,0,1,9,7,8,18293,795,19995,13649,19318,4721,6985,2061,4036,2567,1207,4854,-1
20,0,2,2,47,4,0,1,9,7,8,18293,795,19995,13649,19318,4721,6985,2061,4036,2567,1207,4854,-1
20,0,2,2,47,4,0,1,9,7,8,18293,795,19995,13649,19318,4721,6985,2061,4036,2567,1207,4853,-1
20,0,2,2,47,4,0,1,9,7,8,18293,795,19995,13649,19318,4721,6985,2061,4036,2567,1206,4853,-1
20,0,2,2,47,4,0,1,9,7,8,18293,795,19995,13649,19318,4721,6985,2060,4036,2567,1206,4853,-1
20,0,2,2,47,4,1,1,9,7,8,18293,795,19995,13649,19318,4721,6985,2060,4036,2567,1206,4853,-1
19,0,2,2,47,4,1,1,9,7,8,18293,795,19995,13649,19318,4721,6985,2060,4036,2567,1206,4853,-1
19,0,2,3,47,4,1,1,9,7,8,18293,795,19995,13649,19318,4721,6985,2060,4036,2567,1206,4853,-1
19,0,2,3,48,4,1,1,9,7,8,18293,795,19995,13649,19318,4721,6985,2060,4036,2567,1206,4853,-1
19,0,2,3,48,4,1,1,9,7,8,18293,795,19995,13649,19318,4722,6985,2060,4036,2567,1206,4853,-1
19,0,2,3,48,4,1,1,9,7,8,18293,795,19995,13648,19318,4722,6985,2060,4036,2567,1206,4853,-1
19,0,2,3,48,5,1,1,9,7,8,18293,795,19995,13648,19318,4722,6985,2060,4036,2567,1206,4853,-1
19,0,2,3,48,5,1,1,9,7,7,18293,795,19995,13648,19318,4722,6985,2060,4036,2567,1206,4853,-1
19,0,2,3,48,5,1,0,9,7,7,18293,795,19995,13648,19318,4722,6985,2060,4036,2567,1206,4853,-1
19,0,2,3,48,5,1,0,9,7,7,18293,795,19995,13648,19318,4722,6985,2060,4037,2567,1206,4853,-1
19,0,2,3,49,5,1,0,9,7,7,18293,795,19995,13648,19318,4722,6985,2060,4037,2567,1206,4853,-1
19,0,2,3,49,5,1,0,9,7,7,18293,795,19995,13648,19318,4722,6985,2060,4038,2567,1206,4853,-1
19,0,2,3,49,5,1,0,9,7,7,18293,795,19995,13648,19318,4722,6985,2060,4038,2567,1206,4852,-1
19,0,2,3,49,4,1,0,9,7,7,18293,795,19995,13648,19318,4722,6985,2060,4038,2567,1206,4852,-1
19,0,2,3,49,4,0,0,9,7,7,18293,795,19995,13648,19318,4722,6985,2060,4038,2567,1206,4852,-1
19,0,2,3,49,4,0,0,9,7,7,18293,795,19995,13648,19318,4722,6984,2060,4038,2567,1206,4852,-1
19,0,2,3,49,4,0,0,9,7,7,18293,795,19995,13648,19318,4721,6984,2060,4038,2567,1206,4852,-1
18,0,2,3,49,4,0,0,9,7,7,18293,795,19995,13648,19318,4721,6984,2060,4038,2567,1206,4852,-1
18,0,2,3,49,4,0,0,9,7,7,18293,796,19995,13648,19318,4721,6984,2060,4038,2567,1206,4852,-1
18,0,1,3,49,4,0,0,9,7,7,18293,796,19995,13648,19318,4721,6984,2060,4038,2567,1206,4852,-1
18,0,1,3,49,4,0,0,9,7,6,18293,796,19995,13648,19318,4721,6984,2060,4038,2567,1206,4852,-1
18,0,1,3,49,4,0,0,9,7,6,18293,796,19995,13648,19318,4721,6985,2060,4038,2567,1206,4852,-1
18,0,1,3,49,4,0,0,9,7,6,18294,796,19995,13648,19318,4721,6985,2060,4038,2567,1206,4852,-1
18,0,1,3,49,4,0,0,9,7,6,18294,796,19995,13648,19318,4721,6985,2060,4038,2568,1206,4852,-1
19,0,1,3,49,4,0,0,9,7,6,18294,796,19995,13648,19318,4721,6985,2060,4038,2568,1206,4852,-1
19,0,1,3,49,4,0,0,9,7,6,18294,796,19995,13647,19318,4721,6985,2060,4038,2568,1206,4852,-1
19,0,1,3,49,4,0,0,9,7,6,18294,796,19995,13647,19318,4721,6985,2060,4038,2568,1206,4853,-1
19,0,1,3,49,4,0,0,9,7,6,18294,796,19995,13647,19318,4721,6985,2060,4038,2569,1206,4853,-1
19,0,1,2,49,4,0,0,9,7,6,18294,796,19995,13647,19318,4721,6985,2060,4038,2569,1206,4853,-1
19,0,1,2,49,4,0,0,9,7,6,18294,796,19995,13647,19318,4720,6985,2060,4038,2569,1206,4853,-1
19,0,1,2,49,4,0,0,9,7,6,18294,796,19995,13647,19318,4720,6985,2060,4038,2569,1205,4853,-1
19,0,1,2,49,4,0,0,9,7,6,18294,796,19995,13647,19317,4720,6985,2060,4038,2569,1205,4853,-1
20,0,1,2,49,4,0,0,9,7,6,18294,796,19995,13647,19317,4720,6985,2060,4038,2569,1205,4853,-1
20,0,2,2,49,4,0,0,9,7,6,18294,796,19995,13647,19317,4720,6985,2060,4038,2569,1205,4853,-1
20,0,1,2,49,4,0,0,9,7,6,18294,796,19995,13647,19317,4720,6986,2060,4038,2569,1205,4853,-1
20,0,1,2,49,4,0,0,9,7,6,18294,796,19995,13647,19318,4720,6986,2060,4038,2569,1205,4853,-1
20,0,2,2,49,4,0,0,9,7,6,18294,796,19995,13647,19318,4720,6986,2060,4038,2569,1205,4853,-1
20,0,2,2,49,4,0,0,8,7,6,18294,796,19995,13647,19318,4720,6986,2060,4038,2569,1205,4853,-1
20,0,2,2,49,4,0,0,8,7,6,18294,796,19995,13647,19319,4720,6986,2060,4038,2569,1205,4853,-1
20,0,2,2,49,4,0,0,8,8,6,18294,796,19995,13647,19319,4720,6986,2060,4038,2569,1205,4853,-1
20,0,2,2,49,4,0,0,8,8,6,18294,796,19996,13647,19319,4720,6986,2060,4038,2569,1205,4853,-1
19,0,2,2,49,4,0,0,8,8,6,18294,796,19996,13647,19319,4720,6986,2060,4038,2569,1205,4853,-1
19,0,2,2,49,4,0,0,8,8,6,18294,796,19997,13647,19319,4720,6986,2060,4038,2569,1205,4853,-1
19,0,2,2,49,4,0,0,8,9,6,18294,796,19997,13647,19319,4720,6986,2060,4038,2569,1205,4853,-1
19,0,2,2,49,4,0,0,8,9,6,18295,796,19997,13647,19319,4720,6986,2060,4038,2569,1205,4853,-1
19,0,2,2,49,4,0,0,8,9,6,18295,796,19997,13647,19320,4720,6986,2060,4038,2569,1205,4853,-1
19,0,2,1,49,4,0,0,8,9,6,18295,796,19997,13647,19320,4720,6986,2060,4038,2569,1205,4853,-1
19,0,2,1,49,4,0,0,8,9,6,18295,797,19997,13647,19320,4720,6986,2060,4038,2569,1205,4853,-1
19,0,2,1,49,4,0,0,8,9,6,18295,797,19997,13647,19320,4720,6986,2060,4038,2570,1205,4853,-1
18,0,2,1,49,4,0,0,8,9,6,18295,797,19997,13647,19320,4720,6986,2060,4038,2570,1205,4853,-1
18,0,2,1,49,4,0,0,8,9,6,18295,797,19997,13647,19320,4720,6986,2060,4037,2570,1205,4853,-1
18,0,2,1,49,4,0,0,8,9,6,18295,797,19997,13646,19320,4720,6986,2060,4037,2570,1205,4853,-1
18,0,2,1,49,4,0,0,8,9,6,18295,797,19997,13648,19320,4720,6986,2060,4037,2570,1205,4853,-1
18,0,2,1,49,4,0,0,8,9,6,18295,798,19997,13648,19320,4720,6986,2060,4037,2570,1205,4853,-1
18,0,2,1,49,4,0,0,8,9,6,18295,798,19997,13648,19320,4720,6987,2060,4037,2570,1205,4853,-1
18,0,2,1,49,4,0,0,8,9,5,18295,798,19997,13648,19320,4720,6987,2060,4037,2570,1205,4853,-1
18,0,2,1,49,4,0,0,8,9,5,18295,798,19997,13648,19320,4720,6987,2060,4037,2570,1205,4852,-1
18,0,2,1,49,4,0,0,8,9,5,18295,798,19997,13648,19320,4720,6987,2060,4037,2570,1204,4852,-1
18,0,2,1,49,4,0,0,7,9,5,18295,798,19997,13648,19320,4720,6987,2060,4037,2570,1204,4852,-1
19,0,2,1,49,4,0,0,7,9,5,18295,798,19997,13648,19320,4720,6987,2060,4037,2570,1204,4852,-1
19,0,2,1,49,4,0,0,7,9,5,18295,798,19997,13648,19320,4720,6988,2060,4037,2570,1204,4852,-1
19,0,2,0,49,4,0,0,7,9,5,18295,798,19997,13648,19320,4720,6988,2060,4037,2570,1204,4852,-1
19,0,2,0,50,4,0,0,7,9,5,18295,798,19997,13648,19320,4720,6988,2060,4037,2570,1204,4852,-1
19,0,2,0,50,4,0,0,8,9,5,18295,798,19997,13648,19320,4720,6988,2060,4037,2570,1204,4852,-1
19,0,2,0,50,4,0,0,8,9,5,18295,798,19998,13648,19320,4720,6988,2060,4037,2570,1204,4852,-1
19,0,2,0,50,4,0,0,8,9,5,18295,798,19998,13648,19320,4720,6988,2060,4038,2570,1204,4852,-1
19,0,2,0,50,4,1,0,8,9,5,18295,798,19998,13648,19320,4720,6988,2060,4038,2570,1204,4852,-1
19,0,2,0,50,4,1,0,8,9,5,18296,798,19998,13648,19320,4720,6988,2060,4038,2570,1204,4852,-1
19,0,2,0,50,4,2,0,8,9,5,18296,798,19998,13648,19320,4720,6988,2060,4038,2570,1204,4852,-1
19,0,2,0,50,4,2,0,8,9,5,18296,798,19998,13648,19320,4719,6988,2060,4038,2570,1204,4852,-1
19,0,2,0,50,4,2,0,8,9,5,18296,798,19998,13648,19321,4719,6988,2060,4038,2570,1204,4852,-1
19,0,2,0,50,4,2,0,8,9,5,18296,797,19998,13648,19321,4719,6988,2060,4038,2570,1204,4852,-1
19,0,2,0,49,4,2,0,8,9,5,18296,797,19998,13648,19321,4719,6988,2060,4038,2570,1204,4852,-1
18,0,2,0,49,4,2,0,8,9,5,18296,797,19998,13648,19321,4719,6988,2060,4038,2570,1204,4852,-1
18,0,2,0,49,4,2,0,8,9,6,18296,797,19998,13648,19321,4719,6988,2060,4038,2570,1204,4852,-1
18,0,2,0,49,4,2,0,8,9,5,18296,797,19998,13648,19321,4718,6988,2060,4038,2570,1204,4852,-1
18,0,2,0,49,4,2,0,8,9,5,18296,797,19998,13648,19321,4718,6988,2061,4038,2570,1204,4852,-1
18,0,2,0,50,4,2,0,8,9,5,18296,797,19998,13648,19321,4718,6988,2060,4038,2570,1204,4852,-1
18,0,2,0,50,4,2,0,8,9,5,18296,797,19998,13648,19321,4718,6988,2060,4038,2569,1204,4852,-1
18,0,2,0,50,4,3,0,8,9,5,18296,797,19998,13648,19321,4718,6988,2060,4038,2569,1204,4852,-1
18,0,2,0,50,4,3,0,8,9,5,18296,797,19997,13648,19321,4718,6988,2060,4038,2569,1204,4852,-1
18,0,1,0,50,4,3,0,8,9,5,18296,797,19997,13648,19321,4718,6988,2060,4038,2569,1204,4852,-1
18,0,1,0,50,4,3,0,8,9,5,18296,797,19997,13648,19321,4718,6988,2060,4037,2569,1204,4852,-1
18,0,1,0,50,4,3,0,8,9,5,18296,797,19997,13649,19321,4718,6988,2060,4037,2569,1204,4852,-1
18,0,1,0,50,4,3,0,8,9,5,18296,797,19997,13649,19321,4719,6988,2060,4037,2569,1204,4852,-1
18,0,1,0,50,4,3,0,8,9,5,18296,797,19997,13648,19321,4719,6988,2060,4037,2569,1204,4852,-1
18,0,1,0,50,4,3,0,8,9,5,18296,797,19997,13648,19321,4719,6988,2060,4036,2569,1204,4852,-1
18,0,1,0,50,4,3,0,8,9,5,18296,796,19997,13648,19321,4719,6988,2060,4036,2569,1204,4852,-1
18,0,1,0,50,4,3,0,8,9,5,18296,796,19997,13648,19321,4719,6988,2061,4036,2569,1204,4852,-1
18,0,1,0,50,4,3,0,8,9,5,18297,796,19997,13648,19321,4719,6988,2061,4036,2569,1204,4852,-1
18,0,1,0,50,4,3,0,8,9,5,18297,796,19997,13648,19321,4719,6987,2061,4036,2569,1204,4852,-1
18,0,1,0,50,4,3,0,7,9,5,18297,796,19997,13648,19321,4719,6987,2061,4036,2569,1204,4852,-1
18,0,1,0,50,4,2,0,7,9,5,18297,796,19997,13648,19321,4719,6987,2061,4036,2569,1204,4852,-1
18,0,1,0,50,4,2,0,7,9,5,18296,796,19997,13648,19321,4719,6987,2061,4036,2569,1204,4852,-1
18,0,1,0,50,4,3,0,7,9,5,18296,796,19997,13648,19321,4719,6987,2061,4036,2569,1204,4852,-1
17,0,1,0,50,4,3,0,7,9,5,18296,796,19997,13648,19321,4719,6987,2061,4036,2569,1204,4852,-1
17,0,1,0,50,4,3,0,7,9,5,18296,796,19997,13648,19321,4719,6988,2061,4036,2569,1204,4852,-1
17,0,1,0,50,4,3,0,7,9,5,18296,796,19997,13648,19321,4719,6988,2061,4036,2569,1203,4852,-1
17,0,1,0,50,4,4,0,7,9,5,18296,796,19997,13648,19321,4719,6988,2061,4036,2569,1203,4852,-1
17,0,1,1,50,4,4,0,7,9,5,18296,796,19997,13648,19321,4719,6988,2061,4036,2569,1203,4852,-1
17,0,1,1,51,4,4,0,7,9,5,18296,796,19997,13648,19321,4719,6988,2061,4036,2569,1203,4852,-1
17,0,1,1,51,5,4,0,7,9,5,18296,796,19997,13648,19321,4719,6988,2061,4036,2569,1203,4852,-1
17,0,1,1,51,5,4,0,7,9,5,18295,796,19997,13648,19321,4719,6988,2061,4036,2569,1203,4852,-1
17,0,1,1,52,5,4,0,7,9,5,18295,796,19997,13648,19321,4719,6988,2061,4036,2569,1203,4852,-1
17,0,1,0,52,5,4,0,7,9,5,18295,796,19997,13648,19321,4719,6988,2061,4036,2569,1203,4852,-1
16,0,1,0,52,5,4,0,7,9,5,18295,796,19997,13648,19321,4719,6988,2061,4036,2569,1203,4852,-1
16,0,1,0,52,5,4,0,7,9,5,18295,796,19997,13648,19321,4719,6987,2061,4036,2569,1203,4852,-1
16,0,2,0,52,5,4,0,7,9,5,18295,796,19997,13648,19321,4719,6987,2061,4036,2569,1203,4852,-1
16,0,2,0,52,5,4,0,7,9,5,18295,796,19997,13648,19320,4719,6987,2061,4036,2569,1203,4852,-1
15,0,2,0,52,5,4,0,7,9,5,18295,796,19997,13648,19320,4719,6987,2061,4036,2569,1203,4852,-1
15,0,2,0,52,5,5,0,7,9,5,18295,796,19997,13648,19320,4719,6987,2061,4036,2569,1203,4852,-1
15,0,2,0,52,5,5,0,7,9,5,18295,796,19997,13648,19320,4719,6987,2061,4037,2569,1203,4852,-1
15,0,2,1,52,5,5,0,7,9,5,18295,796,19997,13648,19320,4719,6987,2061,4037,2569,1203,4852,-1
15,0,2,1,52,5,5,0,7,9,5,18295,796,19997,13648,19320,4719,6986,2061,4037,2569,1203,4852,-1
15,0,2,1,52,5,5,0,7,9,5,18294,796,19997,13648,19320,4719,6986,2061,4037,2569,1203,4852,-1
15,0,2,2,52,5,5,0,7,9,5,18294,796,19997,13648,19320,4719,6986,2061,4037,2569,1203,4852,-1
15,0,2,2,52,5,5,0,7,9,5,18294,796,19997,13648,19319,4719,6986,2061,4037,2569,1203,4852,-1
15,0,2,2,52,5,5,0,7,9,5,18294,796,19996,13648,19319,4719,6986,2061,4037,2569,1203,4852,-1
16,0,2,2,52,5,5,0,7,9,5,18294,796,19996,13648,19319,4719,6986,2061,4037,2569,1203,4852,-1
16,0,2,2,52,5,5,0,7,9,5,18293,796,19996,13648,19319,4719,6986,2061,4037,2569,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13648,19319,4719,6986,2061,4037,2569,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13648,19319,4719,6986,2061,4037,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13647,19319,4719,6986,2061,4037,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13647,19319,4719,6986,2061,4036,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13647,19319,4719,6987,2061,4036,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13647,19319,4719,6988,2061,4036,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19997,13647,19319,4719,6988,2061,4036,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19997,13647,19319,4719,6988,2062,4036,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19997,13647,19319,4719,6988,2062,4035,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13647,19319,4719,6988,2062,4035,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13647,19318,4719,6988,2062,4035,2568,1203,4852,-1
16,0,2,2,51,5,4,0,7,9,5,18293,796,19996,13647,19318,4719,6988,2062,4035,2568,1203,4852,-1
16,0,2,2,51,5,4,0,7,9,5,18293,796,19996,13646,19318,4719,6988,2062,4035,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13646,19318,4719,6988,2062,4035,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13646,19318,4718,6988,2062,4035,2568,1203,4852,-1
16,0,2,2,52,5,4,0,7,9,5,18293,796,19996,13646,19318,4718,6988,2062,4036,2568,1203,4852,-1
16,0,2,2,51,5,4,0,7,9,5,18293,796,19996,13646,19318,4718,6988,2062,4036,2568,1203,4852,-1
16,0,2,1,51,5,4,0,7,9,5,18293,796,19996,13646,19318,4718,6988,2062,4036,2568,1203,4852,-1
16,0,2,1,51,5,4,0,7,9,5,18293,796,19996,13646,19318,4717,6988,2062,4036,2568,1203,4852,-1
16,0,2,1,51,6,4,0,7,9,5,18293,796,19996,13646,19318,4717,6988,2062,4036,2568,1203,4852,-1
16,0,2,1,51,6,4,0,7,9,5,18293,796,19996,13646,19317,4717,6988,2062,4036,2568,1203,4852,-1
16,0,2,0,51,6,4,0,7,9,5,18293,796,19996,13646,19317,4717,6988,2062,4036,2568,1203,4852,-1
16,0,2,0,51,6,4,0,7,9,5,18293,796,19996,13646,19317,4717,6988,2062,4036,2568,1203,4851,-1
16,0,2,0,51,6,4,0,7,9,5,18293,796,19997,13646,19317,4717,6988,2062,4036,2568,1203,4851,-1
16,0,2,0,51,6,5,0,7,9,5,18293,796,19997,13646,19317,4717,6988,2062,4036,2568,1203,4851,-1
16,0,2,1,51,6,5,0,7,9,5,18293,796,19997,13646,19317,4717,6988,2062,4036,2568,1203,4851,-1
16,0,2,1,51,6,5,0,7,9,5,18293,796,19997,13646,19317,4717,6988,2062,4036,2567,1203,4851,-1
16,0,2,1,51,6,5,0,7,9,5,18294,796,19997,13646,19317,4717,6988,2062,4036,2567,1203,4851,-1
16,0,2,1,51,6,5,0,7,9,5,18294,796,19997,13646,19317,4717,6987,2062,4036,2567,1203,4851,-1
16,0,3,1,51,6,5,0,7,9,5,18294,796,19997,13646,19317,4717,6987,2062,4036,2567,1203,4851,-1
17,0,3,1,51,6,5,0,7,9,5,18294,796,19997,13646,19317,4717,6987,2062,4036,2567,1203,4851,-1
17,0,3,1,51,6,5,1,7,9,5,18294,796,19997,13646,19317,4717,6987,2062,4036,2567,1203,4851,-1
17,0,3,1,51,6,5,1,8,9,5,18294,796,19997,13646,19317,4717,6987,2062,4036,2567,1203,4851,-1
17,0,3,1,50,6,5,1,8,9,5,18294,796,19997,13646,19317,4717,6987,2062,4036,2567,1203,4851,-1
17,0,3,1,50,6,5,1,8,9,5,18294,796,19997,13646,19317,4717,6987,2063,4036,2567,1203,4851,-1
17,0,3,1,50,6,5,1,8,9,5,18294,796,19997,13646,19317,4717,6987,2063,4036,2566,1203,4851,-1
17,0,3,1,50,6,6,1,8,9,5,18294,796,19997,13646,19317,4717,6987,2063,4036,2566,1203,4851,-1
17,0,3,1,50,6,6,1,8,9,5,18294,796,19998,13646,19317,4717,6987,2063,4036,2566,1203,4851,-1
17,0,3,0,50,6,6,1,8,9,5,18294,796,19998,13646,19317,4717,6987,2063,4036,2566,1203,4851,-1
17,0,3,0,50,6,6,1,7,9,5,18294,796,19998,13646,19317,4717,6987,2063,4036,2566,1203,4851,-1
17,0,3,0,50,6,6,1,7,9,5,18294,797,19998,13646,19317,4717,6987,2063,4036,2566,1203,4851,-1
18,0,3,0,50,6,6,1,7,9,5,18294,797,19998,13646,19317,4717,6987,2063,4036,2566,1203,4851,-1
17,0,3,0,50,6,6,1,7,9,5,18294,797,19998,13646,19317,4717,6987,2063,4036,2565,1203,4851,-1
17,0,3,0,50,6,6,1,7,9,5,18294,797,19998,13646,19317,4717,6987,2063,4036,2565,1203,4850,-1
17,0,3,0,50,6,6,1,7,9,6,18294,797,19998,13646,19317,4717,6987,2063,4036,2565,1203,4850,-1
17,0,3,0,50,6,6,1,7,9,6,18294,797,19998,13646,19317,4717,6987,2063,4036,2565,1203,4851,-1
17,0,3,0,50,7,6,1,7,9,6,18294,797,19998,13646,19317,4717,6987,2063,4036,2565,1203,4851,-1
17,0,3,0,50,7,6,1,7,9,6,18294,797,19998,13646,19317,4718,6987,2063,4036,2565,1203,4851,-1
17,0,3,0,50,7,6,1,7,9,6,18294,797,19998,13646,19317,4718,6987,2063,4036,2565,1203,4852,-1
17,0,3,0,50,7,6,1,7,9,6,18294,797,19998,13646,19317,4718,6988,2063,4036,2565,1203,4852,-1
17,0,3,0,50,7,6,1,7,9,6,18295,797,19998,13646,19317,4718,6988,2063,4036,2565,1203,4852,-1
17,0,3,0,50,7,6,1,7,8,6,18295,797,19998,13646,19317,4718,6988,2063,4036,2565,1203,4852,-1
17,0,3,0,50,7,6,0,7,8,6,18295,797,19998,13646,19317,4718,6988,2063,4036,2565,1203,4852,-1
17,0,2,0,50,7,6,0,7,8,6,18295,797,19998,13646,19317,4718,6988,2063,4036,2565,1203,4852,-1
17,0,2,0,50,7,6,0,7,8,6,18295,797,19998,13646,19317,4719,6988,2063,4036,2565,1203,4852,-1
17,0,2,1,50,7,6,0,7,8,6,18295,797,19998,13646,19317,4719,6988,2063,4036,2565,1203,4852,-1
17,0,2,1,50,7,6,0,7,8,6,18295,797,19998,13647,19317,4719,6988,2063,4036,2565,1203,4852,-1
17,0,2,1,50,7,6,0,7,8,6,18295,797,19998,13647,19317,4719,6988,2063,4036,2565,1203,4851,-1
17,0,2,1,50,7,6,0,7,8,6,18295,797,19998,13647,19317,4719,6989,2063,4036,2565,1203,4851,-1
17,0,2,1,50,7,6,0,8,8,6,18295,797,19998,13647,19317,4719,6989,2063,4036,2565,1203,4851,-1
17,0,2,1,50,7,6,0,8,8,6,18295,797,19998,13647,19317,4719,6989,2063,4036,2565,1204,4851,-1
17,0,2,2,50,7,6,0,8,8,6,18295,797,19998,13647,19317,4719,6989,2063,4036,2565,1204,4851,-1
17,0,2,2,50,7,6,0,7,8,6,18295,797,19998,13647,19317,4719,6989,2063,4036,2565,1204,4851,-1
17,0,2,2,50,7,6,0,7,8,6,18295,797,19998,13647,19317,4719,6989,2063,4036,2564,1204,4851,-1
17,0,2,2,50,7,6,0,7,8,6,18295,797,19998,13647,19317,4719,6988,2063,4036,2564,1204,4851,-1
17,0,2,2,50,7,6,0,7,8,5,18295,797,19998,13647,19317,4719,6988,2063,4036,2564,1204,4851,-1
17,0,2,2,50,7,6,0,7,8,5,18295,797,19998,13647,19317,4719,6988,2062,4036,2564,1204,4851,-1
17,0,2,2,50,7,6,0,7,8,5,18295,798,19998,13647,19317,4719,6988,2062,4036,2564,1204,4851,-1
17,0,2,1,50,7,6,0,7,8,5,18295,798,19998,13647,19317,4719,6988,2062,4036,2564,1204,4851,-1
17,0,2,1,50,7,6,0,7,8,5,18295,798,19998,13648,19317,4719,6988,2062,4036,2564,1204,4851,-1
17,0,2,1,50,6,6,0,7,8,5,18295,798,19998,13648,19317,4719,6988,2062,4036,2564,1204,4851,-1
17,0,2,1,50,6,6,0,7,9,5,18295,798,19998,13648,19317,4719,6988,2062,4036,2564,1204,4851,-1
17,0,2,1,50,6,6,0,7,9,5,18295,798,19998,13648,19317,4719,6988,2062,4036,2564,1205,4851,-1
17,0,2,1,50,6,6,0,7,9,5,18295,798,19998,13647,19317,4719,6988,2062,4036,2564,1205,4851,-1
17,0,2,1,50,6,6,0,7,9,5,18295,798,19998,13647,19317,4719,6988,2061,4036,2564,1205,4851,-1
18,0,2,1,50,6,6,0,7,9,5,18295,798,19998,13647,19317,4719,6988,2061,4036,2564,1205,4851,-1
18,0,2,1,50,6,6,1,7,9,5,18295,798,19998,13647,19317,4719,6988,2061,4036,2564,1205,4851,-1
18,0,2,1,50,6,6,1,7,9,5,18295,798,19998,13647,19317,4719,6988,2061,4036,2564,1205,4852,-1
18,0,2,1,50,6,6,1,7,9,5,18295,798,19998,13646,19317,4719,6988,2061,4036,2564,1205,4852,-1
18,0,2,0,50,6,6,1,7,9,5,18295,798,19998,13646,19317,4719,6988,2061,4036,2564,1205,4852,-1
19,0,2,0,50,6,6,1,7,9,5,18295,798,19998,13646,19317,4719,6988,2061,4036,2564,1205,4852,-1
19,0,2,0,50,7,6,1,7,9,5,18295,798,19998,13646,19317,4719,6988,2061,4036,2564,1205,4852,-1
20,0,2,0,50,7,6,1,7,9,5,18295,798,19998,13646,19317,4719,6988,2061,4036,2564,1205,4852,-1
20,0,2,0,50,7,6,1,7,9,5,18295,798,19998,13646,19317,4719,6987,2061,4036,2564,1205,4852,-1
20,0,2,0,50,7,6,1,7,9,5,18296,798,19998,13646,19317,4719,6987,2061,4036,2564,1205,4852,-1
20,0,2,0,50,7,5,1,7,9,5,18296,798,19998,13646,19317,4719,6987,2061,4036,2564,1205,4852,-1
20,0,2,0,50,7,5,1,7,9,5,18296,798,19998,13646,19317,4719,6987,2061,4036,2564,1205,4851,-1
20,0,2,0,50,7,5,1,7,9,4,18296,798,19998,13646,19317,4719,6987,2061,4036,2564,1205,4851,-1
20,0,2,0,50,7,5,1,7,8,4,18296,798,19998,13646,19317,4719,6987,2061,4036,2564,1205,4851,-1
20,0,2,0,50,7,5,1,7,8,4,18296,798,19998,13646,19317,4719,6987,2061,4036,2564,1204,4851,-1
20,0,2,1,50,7,5,1,7,8,4,18296,798,19998,13646,19317,4719,6987,2061,4036,2564,1204,4851,-1
20,0,2,1,50,7,5,1,7,8,4,18296,798,19998,13646,19317,4719,6987,2061,4036,2563,1204,4851,-1
20,0,2,1,50,7,5,1,7,9,4,18296,798,19998,13646,19317,4719,6987,2061,4036,2563,1204,4851,-1
20,0,2,1,50,7,5,1,7,9,4,18296,798,19998,13646,19317,4719,6988,2061,4036,2563,1204,4851,-1
20,0,2,1,50,7,5,1,7,9,4,18296,798,19998,13647,19317,4719,6988,2061,4036,2563,1204,4851,-1
20,0,2,1,50,7,5,1,7,9,4,18296,798,19998,13647,19317,4720,6988,2061,4036,2563,1204,4851,-1
20,0,2,1,50,7,5,1,7,9,4,18296,798,19998,13647,19317,4719,6988,2061,4037,2563,1204,4851,-1
21,0,2,1,50,7,5,1,7,9,4,18296,798,19998,13647,19317,4719,6988,2061,4037,2563,1204,4851,-1
21,0,2,1,50,7,5,1,7,9,4,18296,798,19998,13647,19317,4719,6989,2061,4037,2563,1204,4851,-1
