LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
35,1,2,1,15,2,2,2,2,2,2,20482,19959,19160,18839,17952,17403,4759,3412,3285,2879,3387,3175,-1
37,0,1,2,11,1,1,1,1,1,1,562,618,1673,3146,1875,3666,296,1614,3920,2029,4248,2487,-1
7,1,1,2,1,2,2,2,2,2,2,15814,15638,9963,10633,9680,9815,2715,1165,1230,907,1397,928,-1
2,1,2,3,23,4,4,9,9,8,7,1909,1931,1911,1900,1945,1656,0,0,0,0,0,0,1
23,0,1,2,11,2,2,2,2,2,2,12314,12749,10178,11957,12517,12496,5641,6732,5346,3611,3576,3576,-1
6,0,2,1,20,2,2,2,2,2,1,13252,11888,10110,7961,5557,4558,3816,911,892,8,4916,1076,-1
5,0,1,2,7,5,4,4,2,2,2,13476,13591,13259,13626,12687,12628,1788,0,1809,1821,1795,1797,1
5,1,1,2,8,2,2,4,4,3,3,5272,5869,5638,6020,5972,6210,2340,0,1362,0,1139,0,1
13,1,4,2,7,2,2,2,2,2,2,11147,10894,11309,11878,12131,12291,2486,2463,2220,2530,2512,1797,-1
16,0,3,2,31,2,2,2,2,2,2,20182,20016,19852,15860,15213,14770,4500,4479,2394,2203,2052,1955,-1
6,1,3,2,27,4,2,2,2,2,2,12136,11586,11527,11893,12033,12005,1388,1379,1809,1401,1478,928,-1
16,0,2,2,22,1,1,2,2,2,1,5811,3965,5341,8453,384,981,4905,3695,5346,0,738,0,-1
18,1,1,2,4,2,1,1,2,1,2,8858,1238,2420,4247,17008,16462,942,2790,3734,6774,3576,3576,-1
17,0,2,1,15,4,4,4,2,2,2,16162,15114,13801,11881,9402,5739,1674,0,0,0,0,6859,-1
37,1,2,2,14,4,4,4,2,2,2,22457,22113,21791,21302,20600,19819,6364,30,5772,5029,4518,5823,1
13,1,2,1,13,2,2,2,4,2,2,14741,14806,15166,15100,15099,11770,1914,3834,0,2314,1261,1649,-1
18,1,2,2,27,3,1,1,1,1,1,1995,2277,2225,3137,1517,3686,2528,2505,3903,1543,4271,450,-1
2,0,1,2,6,3,4,1,1,2,2,3735,3543,2675,4499,4532,414,0,3143,5148,0,0,5720,-1
23,1,2,1,22,2,2,2,2,2,2,4320,4413,4523,4377,5241,6575,991,991,414,2408,3986,4008,-1
22,1,2,1,9,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
24,0,2,1,22,0,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
5,0,3,1,33,2,2,2,1,1,2,13594,13182,13020,1237,6995,6788,1674,815,1175,5811,949,928,-1
31,1,2,1,18,2,2,2,2,2,2,4112,3814,4709,4441,3930,5600,855,3441,885,257,4507,2152,-1
36,0,1,1,49,2,2,2,2,2,2,17949,15630,15128,14532,12881,11664,2777,1740,2587,1228,1397,1269,-1
5,1,1,2,3,1,1,1,1,1,1,730,589,918,841,945,641,267,565,627,859,312,185,-1
20,1,2,1,9,3,0,1,2,2,2,9348,260,15862,15234,15136,2213,0,7616,1184,364,2422,1165,-1
49,0,3,2,32,2,2,2,2,2,2,22656,22289,21930,21429,20909,20602,6702,6361,5810,5672,5560,5882,-1
18,1,1,1,6,4,4,4,4,3,2,16652,16307,14472,14614,14315,13630,2194,0,3601,0,2187,1016,1
20,1,2,2,12,2,2,2,2,2,2,20894,20502,20154,19866,19563,19099,4996,4259,4207,4062,3967,3990,-1
2,0,3,1,13,4,2,2,2,2,2,6700,6900,7095,7321,7508,7674,980,987,576,632,819,1388,-1
5,0,2,2,27,2,2,2,1,2,2,13886,12424,12550,7417,7782,7853,1485,704,6412,946,949,928,-1
21,1,3,2,12,3,0,1,1,1,1,306,347,2252,2665,767,1125,0,2555,3262,527,912,1762,1
2,1,2,2,3,2,2,2,2,2,2,7896,8132,7825,8174,6785,6840,1388,991,532,561,559,575,-1
15,1,2,1,10,3,0,1,1,1,0,3837,917,4507,4347,860,414,568,5264,5051,658,0,0,-1
5,1,2,2,4,2,2,2,1,1,3,12638,12796,11291,665,12610,12580,1479,720,388,6471,1644,0,-1
19,0,3,1,28,4,4,4,4,3,3,20754,20516,20327,20164,19900,19659,3755,2463,4622,4796,4900,4898,1
29,1,1,2,6,4,2,2,2,3,3,21668,21526,21349,21073,20656,20300,6569,6304,6427,5025,4988,0,-1
43,0,2,1,18,2,2,2,2,2,2,20586,18641,18581,18602,18401,18224,4133,3497,3734,3611,3576,3455,-1
35,1,2,2,15,4,2,2,2,2,2,22386,22070,7538,8529,8135,5964,6627,1655,5346,3611,2512,928,-1
6,0,2,2,19,5,5,7,6,4,3,5012,5270,5091,5005,4896,4986,1193,0,0,0,464,0,-1
9,1,1,2,6,2,2,2,2,2,2,16660,16687,14723,14912,14916,13985,2876,2463,2295,2264,2512,1382,-1
3,1,1,2,6,4,4,4,4,3,3,9824,10047,9861,10663,12583,10832,1485,0,1945,849,3000,0,1
16,1,2,1,16,1,1,0,1,1,0,1670,347,364,1191,384,414,0,0,1068,0,0,1743,-1
2,0,2,2,14,1,4,4,4,3,3,5688,5417,5852,5884,5835,6205,0,1838,425,0,1561,175,-1
9,1,2,1,4,2,2,2,2,2,2,17107,17099,16819,15452,15381,15262,3343,2463,2579,2530,2257,2502,1
12,0,1,2,6,2,2,2,2,2,2,8293,8430,8487,8354,7733,6369,1388,1185,628,946,949,928,-1
12,0,1,2,17,3,0,0,0,0,0,164,162,138,127,108,114,0,0,0,0,0,0,-1
37,1,2,1,29,1,1,1,1,1,1,375,844,3462,1416,384,587,501,4222,1421,0,247,0,-1
16,1,1,2,11,0,0,0,0,0,0,7066,2016,364,377,384,414,2158,0,0,0,0,0,-1
32,1,1,1,13,0,1,2,1,1,1,15224,8776,8530,6233,3963,3705,7023,5553,6045,4516,4288,4983,-1
2,0,2,2,4,2,2,4,4,5,4,6960,7848,7576,8701,8580,8364,2798,0,3024,0,0,0,-1
23,1,1,2,8,2,2,2,2,2,2,15058,15111,15208,15327,15299,15175,2571,2463,2065,2054,2187,2030,-1
5,0,3,1,23,2,2,2,2,2,2,6764,7088,7464,7790,7133,6862,1674,1655,891,949,949,928,-1
5,0,3,1,27,1,1,2,2,2,2,2085,10842,9390,9699,9889,9921,7320,1127,846,940,949,941,-1
4,1,3,2,3,1,4,1,1,2,2,3398,853,637,9380,9230,1885,0,289,6690,0,0,1234,-1
12,1,3,1,6,4,1,1,1,3,1,563,619,628,901,525,871,297,279,692,0,882,266,-1
13,1,2,2,4,1,1,1,1,1,1,1019,1459,912,897,926,978,1275,699,688,734,734,5336,1
11,1,3,2,7,2,2,4,4,2,2,16994,16985,16655,16469,16249,15998,3207,4190,12,2609,2661,2502,-1
2,0,2,2,1,3,4,2,2,2,2,4477,4251,4517,4663,5021,5212,0,991,710,946,852,1908,1
5,0,3,2,1,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
12,1,3,1,9,2,2,2,2,2,2,18703,18512,18484,18469,18223,17827,3331,3300,3408,3536,3331,3154,-1
5,0,3,2,13,2,2,2,0,0,0,13595,13799,364,377,384,414,2031,0,0,0,0,0,-1
37,1,2,2,13,3,0,0,1,1,0,306,347,364,845,384,414,0,0,628,0,0,0,1
24,1,2,1,23,1,1,1,1,1,1,2403,4083,1877,2759,1947,2807,4871,1958,3390,2133,3246,2471,1
15,0,1,2,11,2,1,1,1,1,0,12587,1127,364,12344,381,411,784,0,7005,0,0,0,-1
5,1,2,2,2,2,2,2,2,3,2,10357,10751,10968,10052,9926,10610,2582,1109,3407,0,2512,830,-1
51,1,1,2,21,1,1,1,4,1,1,10345,1615,966,783,2189,2649,1527,699,0,2530,3105,4016,1
11,1,2,1,12,2,2,2,2,2,2,18718,18544,18356,18193,17899,17567,4259,3967,3218,3131,3167,3104,-1
17,0,2,1,27,2,2,2,2,2,2,17504,17519,17531,17623,17488,17609,3438,2860,3072,3089,5363,0,1
23,1,2,1,8,2,2,2,2,2,2,10430,10477,10708,11050,11488,11639,1674,1655,996,3611,3576,1797,-1
2,1,3,3,26,2,2,2,2,2,2,4901,5120,5315,5551,5744,5891,877,886,885,586,949,366,-1
10,1,1,1,20,3,0,0,0,0,1,306,347,364,377,384,7305,0,0,0,0,5822,0,-1
11,0,1,2,7,3,4,2,2,2,2,12242,11918,12188,13012,12784,11560,0,1655,3734,1415,1136,912,-1
35,0,1,1,31,0,0,0,0,0,0,10434,10813,11145,10705,5225,11268,7314,7274,6804,5195,6310,6193,1
5,0,1,2,16,2,2,2,2,2,2,11371,11473,11317,10604,10861,10502,1650,1248,1050,1001,1001,950,-1
31,0,1,1,29,1,1,1,1,1,1,508,558,4948,1932,582,619,237,5540,2190,290,287,281,-1
5,1,3,1,10,3,4,4,4,3,3,11402,11682,11811,12311,12468,12234,2362,699,1643,1821,0,1553,1
24,1,3,1,17,2,2,4,2,2,2,18303,18451,18186,18179,17991,17788,5465,0,3236,3312,3224,3271,1
5,1,2,1,27,2,2,2,2,2,2,5405,5899,6051,6198,6341,6375,2135,929,462,500,504,515,-1
15,1,1,2,13,0,1,4,2,2,0,306,5883,4977,633,384,414,6182,0,0,0,0,0,-1
14,0,2,2,23,2,2,2,2,2,2,18348,18015,18058,18054,17780,17180,3207,3458,3114,3036,3015,2841,-1
3,1,3,1,35,2,2,4,4,2,2,6820,8991,9059,9186,9327,9349,5321,699,0,852,1010,874,-1
30,1,1,1,9,2,2,2,2,2,2,17520,16795,16987,16119,15285,15265,2486,3695,2220,2200,2844,6679,1
5,0,1,2,8,2,2,2,2,2,2,1725,2058,2377,2332,2530,2515,706,879,444,946,464,928,-1
28,1,2,1,16,2,2,2,2,2,2,10032,10244,10780,11524,11657,12343,1208,2463,2579,1220,4417,1309,-1
12,1,2,2,2,2,2,2,2,2,2,18801,18738,18607,16211,16010,15892,3610,2862,2579,2530,2512,3576,-1
3,1,1,1,6,3,1,1,1,2,2,306,551,1713,3499,2306,414,230,1672,4346,59,0,930,-1
3,1,2,2,2,1,2,2,2,2,1,2352,3386,3822,8333,6215,3148,2942,2458,6214,0,3662,0,1
18,0,3,1,24,3,4,2,2,2,2,8971,8931,8579,8974,8889,8454,1193,1185,885,946,949,928,-1
15,0,2,1,12,3,4,4,2,2,3,4766,5440,5480,5628,6056,5943,2487,699,885,1580,0,928,-1
11,1,2,1,19,2,2,2,4,2,2,16906,16840,11572,11816,11956,11914,3013,3639,0,1434,1437,1382,-1
5,0,1,2,3,2,2,2,2,2,2,13708,13625,10876,10457,8502,10686,2515,1655,906,950,5027,2169,1
23,1,3,1,22,3,1,4,1,2,1,306,2645,1589,2507,1624,1669,4118,0,3032,0,1663,1656,-1
23,1,2,2,4,2,2,2,2,2,3,17611,17418,17298,16912,16833,16377,3501,3236,2936,3131,2512,2502,-1
16,1,1,2,25,0,0,0,0,0,0,3720,4558,364,377,384,414,5275,0,0,0,0,0,-1
5,0,3,2,15,2,2,2,2,2,2,14028,13224,13421,8097,7481,7355,1866,1288,350,343,336,1012,-1
21,1,1,1,15,3,1,1,1,1,1,306,1529,364,3259,2722,833,1379,0,4054,3188,541,0,-1
12,1,2,1,17,1,1,1,1,1,1,2801,4013,947,928,2180,1131,4813,585,727,2445,920,760,-1
24,1,2,1,21,2,2,2,4,2,2,8504,11218,14220,13521,14412,12308,6388,6732,2826,6275,5027,4983,-1
2,0,3,3,26,2,2,2,2,2,2,7680,7586,7726,7920,7349,7569,1095,1089,885,660,1478,0,-1
5,1,3,2,19,2,2,2,2,2,2,3418,3751,3968,4202,4302,4405,967,824,885,281,296,397,-1
5,1,1,2,49,4,4,2,2,2,2,13404,13045,13177,7192,7385,7484,0,1838,628,660,632,561,-1
5,1,2,1,11,2,2,2,2,2,2,13120,13248,11568,5559,3578,414,2523,1475,1011,1821,0,0,-1
10,0,3,2,31,2,2,2,2,2,1,16004,15894,5561,5152,3187,1074,2326,1751,184,0,852,457,-1
40,1,1,1,28,1,1,1,0,0,1,6487,5923,364,377,384,17107,6202,0,0,0,6745,6341,-1
56,0,1,2,10,2,2,2,2,2,2,12173,11538,11267,11209,9778,9541,1692,1205,1012,951,1054,947,-1
46,1,2,2,15,1,1,1,1,1,1,6072,3675,5379,1395,1246,536,4436,5863,1393,1166,183,3,-1
8,1,2,1,29,1,1,1,2,2,2,2015,2035,13570,13457,13683,13334,2183,7467,1809,1821,1748,1549,-1
5,1,3,1,27,2,2,2,2,2,2,2790,3552,4065,4315,4633,5319,1674,1655,885,946,1795,1797,-1
5,1,2,2,12,3,4,4,2,2,2,13425,13555,13337,13710,7879,8206,1498,0,1960,662,1048,486,-1
18,0,2,1,23,2,2,2,2,2,2,15749,15607,15609,15647,15709,15474,5022,2463,2579,3611,2254,2502,-1
24,0,1,2,14,0,0,0,0,1,1,6607,5238,8481,11222,1664,3353,5820,6900,6455,1904,3964,0,-1
32,1,3,2,8,1,1,1,0,0,1,638,707,364,377,384,2233,375,0,0,0,2449,0,-1
49,1,2,1,14,1,4,1,1,3,2,7479,5301,20424,20324,19779,19489,0,7831,5856,0,4852,6456,-1
15,1,2,1,16,1,4,4,0,1,1,1133,929,2085,377,1957,3046,0,2311,0,2148,3519,0,-1
11,1,1,2,8,2,2,4,2,2,2,18304,18262,18021,17967,16973,16606,4982,3143,3218,2845,4942,4920,-1
24,0,1,2,9,1,1,1,2,2,2,4298,4019,5255,6384,4559,3349,4826,5786,5364,21,2927,4356,-1
5,0,1,2,12,2,2,2,2,2,2,12941,13327,12992,4313,4427,4531,2040,1185,444,464,464,447,1
12,0,2,2,6,1,1,1,1,1,1,1950,1969,1929,1922,1961,1840,2086,2047,2178,2156,1899,0,-1
15,1,1,1,10,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
10,1,3,2,32,2,2,2,2,2,2,17986,10188,10529,14655,14645,14574,1231,1453,6786,2041,2067,2021,-1
26,1,2,2,17,0,0,0,0,0,0,304,345,874,1727,384,836,0,524,1877,0,545,0,-1
25,1,2,2,5,0,0,0,0,0,0,7057,5103,3184,2911,2835,3500,1674,699,895,1821,4037,2048,-1
10,1,2,2,5,2,2,0,0,0,1,4967,347,364,377,384,6819,0,0,0,0,5749,1797,-1
16,0,1,1,30,4,5,4,2,2,2,16482,16204,16041,16617,16556,16415,0,0,4874,3131,3105,3104,1
27,1,1,1,16,1,1,1,1,1,1,465,519,1197,2526,2449,14160,201,884,3059,2816,6579,884,1
40,1,2,2,21,1,1,2,2,2,2,3577,11945,10544,6003,4989,2951,7443,1086,303,229,131,77,-1
21,1,2,1,22,2,2,2,2,3,2,16603,16637,16713,16958,16593,16298,3207,3143,4571,0,2844,4349,-1
3,1,2,2,2,2,2,2,4,2,2,8949,9256,9461,7997,8476,7888,2488,1778,2,2534,4657,0,-1
30,1,3,1,9,1,1,2,2,1,1,5730,6381,9219,6727,2674,1884,6406,7019,4207,3116,1966,0,-1
19,1,3,1,17,2,2,2,2,2,2,17249,17940,18182,18310,18238,6477,6388,5454,4075,5275,3844,5775,-1
13,1,1,1,14,1,1,1,1,1,1,3767,563,572,377,587,414,242,224,0,295,0,0,1
37,0,2,1,23,2,2,2,2,3,2,22024,19448,19451,19505,19129,18853,3755,3695,5041,0,3576,3576,-1
32,0,1,1,14,3,0,0,0,0,0,487,2038,2058,549,565,600,2190,2253,249,265,263,2604,1
2,0,2,3,14,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,1
37,0,1,1,11,0,0,0,0,0,0,5338,2001,362,375,382,412,2141,0,0,0,0,0,-1
19,1,2,2,4,2,2,2,2,1,2,18437,18035,17933,416,19370,19115,5227,3695,81,6873,3952,3835,-1
9,1,2,2,12,2,2,1,1,2,2,15107,1580,1695,14381,14660,12089,706,1655,7199,3611,1644,1119,1
3,1,1,2,5,1,1,1,1,1,3,2041,941,5311,1937,2519,1531,966,5827,2193,1454,0,2645,-1
24,0,1,2,8,2,2,2,2,2,2,21771,21271,20791,20235,19804,19537,5838,5265,4874,4629,4357,4609,-1
4,1,1,2,5,2,2,2,2,2,2,5785,5979,6201,6513,6652,6691,1193,1185,885,561,559,1549,-1
17,0,2,2,15,1,1,1,1,1,1,1732,1761,5112,5672,9504,8127,1751,5669,5819,6167,5909,175,-1
18,0,1,2,16,2,2,2,2,2,2,8535,10553,10767,11378,11662,11613,5559,1379,1809,2200,1478,1797,-1
2,0,3,1,42,4,4,4,4,3,2,6826,6963,6857,6963,6865,6996,1095,503,532,0,758,716,1
15,1,3,1,27,2,2,4,2,2,2,11375,11803,11790,12319,12472,12459,3207,0,1809,1821,1795,1797,-1
5,1,2,1,26,2,2,2,2,2,2,12298,12407,2616,2612,2748,2802,1994,760,117,270,267,267,1
14,1,3,1,10,4,4,4,4,3,3,17272,17317,17223,17344,17099,16840,3755,1475,3734,1752,3456,0,-1
5,0,3,2,10,2,2,2,2,3,2,11650,10811,11130,11938,11879,414,1258,1655,3114,0,1438,0,-1
20,0,1,2,13,2,2,2,2,2,2,15387,16121,17378,17403,17357,17201,5559,6656,2579,3415,2582,2687,-1
10,1,1,1,22,1,1,1,1,1,1,4809,8614,6393,9757,4290,11692,6997,6396,6730,4740,6369,5681,-1
25,1,1,2,11,2,2,2,2,1,1,10769,10232,8306,5173,2391,1465,1712,1719,47,2749,1361,928,-1
8,1,1,2,17,0,0,0,0,0,0,1632,663,1008,1530,1834,785,339,644,1590,1968,481,3628,-1
17,1,2,1,29,2,2,2,2,2,2,20746,20451,20196,15237,14810,12362,4811,4009,2042,2529,6398,1286,-1
8,0,3,2,8,2,2,2,2,2,2,12658,12843,13122,13606,13766,13722,1761,1481,1614,1821,1617,1585,-1
5,0,2,1,28,2,2,2,2,2,2,13473,13411,13166,14751,8345,8187,2486,1655,1729,950,1478,651,-1
3,1,3,2,19,4,4,4,4,2,2,8831,8624,9082,9207,9355,9350,0,2165,0,858,896,3428,-1
7,1,1,2,13,3,5,4,2,2,2,15776,15733,15530,11384,11561,11535,1674,0,1099,1401,1580,0,1
3,1,3,1,26,1,1,1,1,1,1,1246,3193,1330,841,384,920,3877,1081,624,0,654,647,-1
20,0,1,1,13,1,1,1,1,1,1,3198,793,782,2267,949,1858,457,433,2676,949,1939,1129,-1
10,1,2,2,6,1,1,1,0,0,0,5590,1275,364,377,384,414,999,0,0,0,0,0,-1
2,0,2,2,23,2,2,2,2,2,2,7308,7298,7143,7418,7798,5054,1070,817,501,946,186,0,1
20,0,1,2,8,1,1,0,0,0,0,1841,347,364,377,384,414,0,0,0,0,0,0,-1
5,0,3,1,51,4,2,2,2,3,3,11058,11210,11420,12142,12274,12245,1587,1304,2716,1492,1497,0,1
5,0,2,1,27,2,2,2,2,2,2,11777,11806,12010,7623,7297,7298,1559,1331,5346,946,658,553,1
5,1,1,2,6,3,4,4,4,3,3,11231,11136,11696,11949,12542,12301,0,3143,0,3611,0,3576,1
22,0,2,1,23,2,2,2,2,2,2,21493,20549,20455,20104,18155,19336,4696,4963,4874,4062,6598,4349,-1
24,1,3,1,18,0,0,0,0,0,0,306,1230,364,377,806,414,930,0,0,581,0,0,-1
5,0,1,1,19,2,2,2,2,2,2,11995,11165,4786,4465,3651,3936,1860,1655,885,464,949,361,-1
51,1,1,1,24,1,1,1,1,1,1,11253,5,8638,7408,50,6493,0,7662,0,0,5911,5754,-1
17,0,1,2,5,1,1,1,1,1,1,8820,1414,1310,1438,2482,4367,1205,1052,1452,2862,4780,1367,-1
3,0,1,1,13,1,1,1,0,0,0,432,1991,364,377,384,414,2111,0,0,0,0,0,-1
30,0,1,1,22,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,1
5,0,2,2,9,2,2,2,2,2,2,13639,13117,12432,8091,5988,5265,3207,1856,885,1401,949,1382,-1
10,1,3,1,10,1,1,1,0,0,0,6804,1544,1204,377,384,1356,1404,892,0,0,1224,4202,-1
15,1,1,2,8,2,2,4,2,2,2,18382,16726,16415,15153,15183,14330,4886,0,3218,3131,3105,2832,1
5,0,1,2,7,2,2,2,2,2,2,12566,11802,12009,12496,12602,12557,1674,1379,1381,1467,1462,1494,-1
19,1,2,2,10,1,1,1,1,0,1,835,347,2792,377,384,3711,0,3318,0,0,4294,5223,-1
2,1,3,2,1,2,2,2,2,1,1,6364,3553,3776,377,2110,414,822,699,0,1288,0,0,-1
5,1,3,1,34,3,4,4,4,2,2,13257,13208,13674,13226,13210,13112,1679,3091,0,1821,1719,1717,-1
3,1,2,1,18,1,1,1,1,1,1,435,486,501,501,515,903,168,160,189,204,633,5105,1
9,1,1,2,6,0,0,4,4,0,0,1128,3674,2927,371,83,57,4715,2450,2579,0,0,0,-1
51,1,1,2,15,0,0,0,0,0,0,155,57,1953,1944,915,597,0,3677,0,721,0,5531,1
28,0,1,1,19,1,1,1,1,1,1,3315,1827,2166,4711,8737,3189,1856,2415,5267,6039,3713,1766,-1
3,0,2,1,10,2,2,2,1,1,0,6009,3985,364,1860,384,414,1323,559,2082,0,0,0,-1
9,1,2,1,15,4,4,4,4,3,3,13333,13524,13726,14023,14014,13943,1674,1379,1987,1626,1966,1797,-1
20,0,2,1,21,3,4,2,2,3,3,11413,11121,7649,8184,8009,7976,38,994,1384,0,1046,1243,1
10,0,2,2,9,0,0,0,0,0,0,938,1187,364,377,1577,414,1169,0,0,1632,0,0,-1
2,0,3,2,19,2,2,4,5,3,3,5862,6533,6637,6567,6494,7039,2574,1097,0,0,2076,0,-1
5,0,2,1,30,2,2,2,2,2,2,13423,13281,12825,8394,6250,6478,2522,4190,885,1821,2187,2502,-1
5,1,2,3,30,2,1,2,2,2,0,5288,1974,2309,2163,384,414,2093,2397,0,0,0,0,-1
29,0,3,2,11,1,1,1,1,1,2,1361,1206,364,1055,10273,4522,897,0,885,5019,4849,6860,-1
22,1,1,2,15,0,0,0,0,0,0,306,642,364,763,935,414,321,0,518,746,0,1217,-1
45,0,1,1,16,1,1,1,1,1,1,2893,4409,6765,631,794,2548,5160,6501,349,561,2901,3162,-1
5,0,2,2,28,2,2,2,2,2,2,17291,17189,17246,17286,17344,17165,2380,2321,2298,5025,2636,2416,1
30,0,1,2,10,1,1,1,1,1,1,11758,3307,1933,757,641,1439,3989,2051,512,362,1330,352,-1
29,1,1,1,29,2,2,2,2,2,2,20434,19022,18623,16318,16358,16212,4696,5463,3734,3611,3576,4983,-1
40,0,2,1,19,3,4,2,2,2,2,22590,22186,21388,21044,20275,17225,433,5357,6816,3269,1793,6052,-1
5,1,2,2,3,2,2,2,2,2,2,10051,10168,9395,9836,10001,10084,1193,1185,1079,956,1047,910,-1
22,1,2,2,10,1,1,0,1,1,0,11499,347,364,18095,384,414,0,0,7376,0,0,0,1
15,1,2,2,8,2,2,1,2,2,2,2530,3027,2028,2002,1335,414,918,2210,893,470,0,0,-1
5,0,1,2,3,2,2,2,2,2,2,13776,13403,13738,17264,13073,13650,1527,1621,2325,1626,3576,1929,-1
20,0,1,1,23,1,1,0,0,0,0,760,347,364,377,384,414,0,0,0,0,0,0,-1
12,1,2,2,9,2,2,2,2,2,2,7041,7158,7180,7352,4529,5548,1053,821,566,611,3105,1634,-1
23,1,1,1,40,0,0,0,0,0,0,1312,1366,1363,1344,1381,1453,1138,1131,1311,1350,1345,1333,-1
18,1,2,1,7,2,2,2,2,2,2,19440,18903,16879,16991,16946,16740,3939,3143,3218,5025,2661,2582,-1
2,0,1,2,1,2,2,2,2,2,2,8806,8587,8769,7991,8281,414,2486,1089,2220,464,0,0,-1
2,0,2,2,2,2,2,4,2,2,2,7692,7256,6896,7110,7281,10931,1814,699,448,561,3105,3104,-1
5,0,3,1,25,1,4,4,0,0,0,6067,5778,364,377,384,414,0,0,0,0,0,0,1
29,1,1,2,3,0,0,1,1,1,2,6456,6393,7656,3006,17022,16893,6420,6681,3724,6784,3831,3104,-1
29,1,2,2,33,0,0,0,0,0,0,247,290,310,827,378,1867,0,0,661,0,1947,902,-1
15,1,1,2,6,0,0,0,0,0,0,306,787,786,377,801,414,450,435,0,571,0,0,-1
19,1,2,2,32,2,2,2,2,2,2,20633,19211,19044,18993,18712,18476,4409,3695,3734,3611,3652,3576,-1
8,1,2,2,4,2,2,2,2,2,2,16650,16876,16892,16989,17032,15985,5113,2828,2943,5920,2712,1442,1
25,0,3,1,26,1,1,1,1,1,1,1121,1628,2249,1987,2036,2600,1544,2563,2543,2252,2960,0,-1
2,0,2,1,14,3,4,4,2,2,2,7989,7857,7956,8339,7909,7840,706,699,885,1401,852,928,1
18,1,3,1,24,1,1,1,1,1,1,565,624,633,631,645,684,302,285,349,367,366,357,-1
8,0,1,2,4,1,1,1,1,1,3,1734,1246,684,794,1941,1098,953,333,558,2125,0,554,-1
30,0,1,2,10,1,1,1,1,2,1,1770,2200,4499,5602,9273,4290,2426,5223,5790,5676,4743,3025,-1
5,1,3,1,30,2,2,2,2,2,1,8192,8425,8214,5276,167,11795,1769,1655,885,0,6399,1382,-1
7,1,1,1,19,2,2,2,2,2,2,13927,11747,10566,10321,10638,9979,1288,1096,858,953,977,846,-1
15,1,1,2,9,2,2,4,2,2,3,12326,12178,7785,11465,9190,7816,5559,20,6804,5933,0,3576,1
32,1,1,2,8,1,1,1,1,1,2,20764,241,486,377,4958,19893,0,289,0,5025,6865,0,-1
6,1,1,2,3,2,2,2,2,2,2,14807,11653,11575,11802,11866,11816,1329,1274,1362,1277,1289,1394,-1
2,0,3,2,11,2,2,4,4,3,2,2591,3557,3366,5661,5639,6349,2031,0,4571,0,2512,3104,1
23,0,1,2,14,4,4,4,4,3,3,18771,18705,18645,18551,18332,17940,4174,3436,3114,3611,0,3356,-1
31,1,2,1,8,2,2,2,1,2,2,16079,16228,16299,15841,15937,15889,3207,3695,7249,3611,3105,3104,-1
23,1,1,2,15,1,1,1,2,2,2,1380,551,4299,3897,3619,829,230,5082,9,0,0,306,-1
20,1,1,1,19,0,0,0,0,0,0,1996,4293,10683,3703,1670,2396,5069,7208,4650,1757,2685,4949,-1
10,1,1,2,9,2,2,2,2,3,2,9860,10716,12089,13994,13774,13818,3755,5454,5346,0,2415,1744,1
31,0,2,1,43,1,1,1,2,1,1,1627,347,4945,4935,4110,414,0,5537,6,4618,0,0,-1
18,0,3,1,12,4,4,2,2,2,3,20299,19984,19928,19810,19693,19429,0,4963,4571,5645,4357,0,1
40,1,1,1,17,2,2,2,2,2,2,20408,20257,19151,18800,18597,18431,5321,4628,3734,3611,4026,3576,-1
2,1,1,2,5,3,0,1,1,1,1,306,347,675,286,906,825,0,323,0,849,529,1609,-1
5,1,2,1,5,2,2,2,2,2,2,12473,12148,12200,7603,7808,7877,1946,1971,710,788,684,324,-1
14,0,1,2,8,2,2,2,2,2,2,19757,21618,19369,17660,17439,17024,4053,3436,2936,3131,3105,3104,-1
17,0,1,2,16,1,1,1,1,1,1,2896,1301,1120,1318,1482,4939,1039,774,1261,1498,5020,3305,1
25,1,2,1,24,0,0,0,0,0,0,17918,11336,11977,377,384,414,2111,3878,0,0,0,0,-1
5,1,3,1,19,4,4,2,2,2,2,13300,12916,11588,4035,4074,4165,0,1705,444,464,369,361,1
25,1,1,2,15,2,2,2,2,2,2,19276,19246,19265,19269,18661,18475,3755,3695,4148,3611,3576,3593,-1
9,0,1,2,6,2,2,2,4,3,3,14359,14403,15040,15221,15193,15088,2340,4758,2740,2264,2187,2169,-1
9,0,2,1,23,4,2,2,2,2,2,17267,17302,16925,13260,13343,13314,3207,3285,1552,1670,1872,1658,1
16,1,1,2,6,2,2,0,1,1,1,6002,347,3450,6581,2758,1810,0,4190,6167,3234,1859,5281,-1
